Date,Close,Volume,VIX_Close,Unemployment,Google_Sentiment_Index,SP500_Returns,VIX_Change,VIX_Norm,Google_Norm,Unemp_Norm,Mood_Index,Mood_Zone
2009-08-14,996.4600219726562,22735950000,26.26000022888184,9.6,8.0,-0.00929596604590599,0.031827090045589035,0.2542347888444531,0.021276595744680854,0.5438596491228069,0.2731236779039803,Calm
2009-08-21,1028.1199951171875,27929960000,24.950000762939453,9.6,8.0,0.03177244690846215,-0.04988573703444199,0.23476971428398147,0.021276595744680854,0.5438596491228069,0.2666353197171564,Calm
2009-08-28,994.75,29281310000,28.899999618530277,9.6,8.0,-0.03245729610908299,0.15831658255730896,0.29346212159923346,0.021276595744680854,0.5438596491228069,0.2861994554889071,Calm
2009-09-04,1033.3699951171875,19159360000,24.31999969482422,9.8,12.0,0.03882382017309616,-0.158477508102437,0.2254086282050508,0.06382978723404255,0.5614035087719298,0.28354730807034106,Calm
2009-09-11,1068.760009765625,28072740000,23.690000534057617,9.8,12.0,0.03424718621177325,-0.025904571080265226,0.21604757046711143,0.06382978723404255,0.5614035087719298,0.2804269554910279,Calm
2009-09-18,1060.8699951171875,27669890000,23.489999771118164,9.8,12.0,-0.007382400703940806,-0.00844241276617641,0.2130757908107227,0.06382978723404255,0.5614035087719298,0.2794363622722317,Calm
2009-09-25,1057.0799560546875,24688410000,25.61000061035156,9.8,12.0,-0.0035725763570882973,0.09025120731759295,0.2445765474726765,0.06382978723404255,0.5614035087719298,0.28993661449288294,Calm
2009-10-02,1057.5799560546875,24956060000,24.68000030517578,10.0,17.0,0.000473001117026417,-0.036313950918059446,0.23075782025015407,0.11702127659574467,0.5789473684210527,0.30890882175565043,Calm
2009-10-09,1092.02001953125,22189510000,22.86000061035156,10.0,17.0,0.03256497372079692,-0.07374390892704086,0.20371473307278326,0.11702127659574467,0.5789473684210527,0.29989445936319353,Calm
2009-10-16,1081.4000244140625,25896980000,22.21999931335449,10.0,17.0,-0.009725091964656651,-0.0279965564264798,0.19420505517693404,0.11702127659574467,0.5789473684210527,0.29672456673124376,Calm
2009-10-23,1042.6300048828125,28260980000,27.90999984741211,10.0,17.0,-0.03585169100791985,0.25607563950903733,0.27875187181619077,0.11702127659574467,0.5789473684210527,0.32490683894432937,Calm
2009-10-30,1046.5,29433110000,27.71999931335449,10.0,17.0,0.0037117626569960205,-0.006807615015993584,0.27592868397672055,0.11702127659574467,0.5789473684210527,0.32396577633117263,Calm
2009-11-06,1098.510009765625,22266980000,23.040000915527344,9.9,14.0,0.049699005987219325,-0.16883111521480054,0.20638932909533492,0.0851063829787234,0.5701754385964912,0.28722371689018317,Calm
2009-11-13,1109.800048828125,20636120000,21.6299991607666,9.9,14.0,0.010277593250978878,-0.06119799039636753,0.1854383363656777,0.0851063829787234,0.5701754385964912,0.2802400526469641,Calm
2009-11-20,1110.6300048828125,18494350000,20.479999542236328,9.9,14.0,0.0007478428709422058,-0.053166882253800174,0.16835067419392058,0.0851063829787234,0.5701754385964912,0.2745441652563784,Calm
2009-11-27,1109.239990234375,14449080000,21.1200008392334,9.9,14.0,-0.0012515551014526949,0.03125006402842834,0.17786035208976975,0.0851063829787234,0.5701754385964912,0.27771405788832815,Calm
2009-12-04,1095.949951171875,23557970000,22.65999984741211,9.9,12.0,-0.011981211621924892,0.07291661680798533,0.2007429534163946,0.06382978723404255,0.5701754385964912,0.27824939308230945,Calm
2009-12-11,1109.1800537109375,22210990000,20.540000915527344,9.9,12.0,0.012071812699946616,-0.09355688200178347,0.1692422250954319,0.06382978723404255,0.5701754385964912,0.26774915030865526,Calm
2009-12-18,1120.5899658203125,24726300000,19.709999084472656,9.9,12.0,0.010286798857589652,-0.04040904547512669,0.15690935936011258,0.06382978723404255,0.5701754385964912,0.26363819506354874,Calm
2009-12-25,1126.4200439453125,8752430000,19.959999084472656,9.9,12.0,0.00520268635524701,0.012683917382672494,0.1606240697601029,0.06382978723404255,0.5701754385964912,0.26487643186354554,Calm
2010-01-01,1137.1400146484375,13532070000,19.15999984741211,9.8,14.0,0.009516850095793838,-0.040080123935621104,0.14873700781653043,0.0851063829787234,0.5614035087719298,0.2650822998557279,Calm
2010-01-08,1145.6800537109375,22802570000,17.850000381469727,9.8,14.0,0.0075101033755637925,-0.06837158018658962,0.1292719332560588,0.0851063829787234,0.5614035087719298,0.258593941668904,Calm
2010-01-15,1138.0400390625,18209320000,18.68000030517578,9.8,14.0,-0.0066685412071991745,0.04649859417189073,0.14160477065038696,0.0851063829787234,0.5614035087719298,0.2627048874670134,Calm
2010-01-22,1097.5,27615360000,23.13999938964844,9.8,14.0,-0.03562268256914425,0.23875797706689017,0.20787519058253812,0.0851063829787234,0.5614035087719298,0.2847950274443971,Calm
2010-01-29,1097.280029296875,23977850000,21.600000381469727,9.8,14.0,-0.00020042888667426428,-0.06655138499561175,0.18499258925591328,0.0851063829787234,0.5614035087719298,0.2771674936688555,Calm
2010-02-05,1068.1300048828125,25754120000,25.399999618530277,9.8,16.0,-0.026565711245780665,0.1759258874976921,0.2414561759993693,0.10638297872340426,0.5614035087719298,0.3030808878315678,Calm
2010-02-12,1099.510009765625,16901550000,21.71999931335449,9.8,16.0,0.02937845088085078,-0.1448819039544822,0.18677563437695344,0.10638297872340426,0.5614035087719298,0.2848540406240958,Calm
2010-02-19,1105.239990234375,20326750000,20.270000457763672,9.8,16.0,0.005211394546531967,-0.0667586971192623,0.1652303310616045,0.10638297872340426,0.5614035087719298,0.27767227285231283,Calm
2010-02-26,1118.7900390625,20399960000,18.82999992370605,9.8,16.0,0.012259824968196886,-0.0710409719554832,0.1438335912221828,0.10638297872340426,0.5614035087719298,0.2705400262391723,Calm
2010-03-05,1145.6099853515625,22507380000,18.56999969482422,9.9,18.0,0.02397227840134919,-0.013807765795819549,0.13997028900527403,0.12765957446808512,0.5701754385964912,0.27926843402328344,Calm
2010-03-12,1166.2099609375,23094300000,16.90999984741211,9.9,18.0,0.01798166553132452,-0.08939148490534332,0.11530461421661775,0.12765957446808512,0.5701754385964912,0.2710465424270647,Calm
2010-03-19,1167.719970703125,22825990000,17.549999237060547,9.9,18.0,0.0012948009502604663,0.0378473918050557,0.12481426377147575,0.12765957446808512,0.5701754385964912,0.27421642561201737,Calm
2010-03-26,1169.4300537109375,23322240000,17.59000015258789,9.9,18.0,0.0014644632709182037,0.0022792545450869284,0.12540863103914995,0.12765957446808512,0.5701754385964912,0.27441454803457543,Calm
2010-04-02,1182.449951171875,17076100000,16.6200008392334,9.9,19.0,0.01113354100967534,-0.055144929217739835,0.11099556488994444,0.1382978723404255,0.5701754385964912,0.273156291942287,Calm
2010-04-09,1210.6500244140625,25009250000,15.59000015258789,9.9,19.0,0.02384885145814386,-0.06197356405747434,0.09569094783922757,0.1382978723404255,0.5701754385964912,0.26805475292538145,Calm
2010-04-16,1205.93994140625,31742440000,16.31999969482422,9.9,19.0,-0.00389054054667215,0.04682485792760893,0.10653789540536135,0.1382978723404255,0.5701754385964912,0.2716704021140927,Calm
2010-04-23,1191.3599853515625,30806450000,21.07999992370605,9.9,19.0,-0.012090117885709795,0.291666686145309,0.1772659848220955,0.1382978723404255,0.5701754385964912,0.29524643191967076,Calm
2010-04-30,1165.8699951171875,30436380000,24.90999984741211,9.9,19.0,-0.021395707886607496,0.18168880159240097,0.2341753470163072,0.1382978723404255,0.5701754385964912,0.3142162193177413,Calm
2010-05-07,1171.6700439453125,38052430000,25.520000457763672,9.6,23.0,0.004974867568782404,0.024488182018794102,0.24323924946140074,0.18085106382978722,0.5438596491228069,0.3226499874713316,Calm
2010-05-14,1115.050048828125,29856600000,35.31999969482422,9.6,23.0,-0.04832418086454915,0.38401250240100215,0.3888558858046238,0.18085106382978722,0.5438596491228069,0.37118886625240605,Calm
2010-05-21,1067.949951171875,30855370000,35.02000045776367,9.6,23.0,-0.04224034401482735,-0.008493749707039422,0.384398244661032,0.18085106382978722,0.5438596491228069,0.3697029858712087,Calm
2010-05-28,1098.3800048828125,20867510000,30.170000076293945,9.6,23.0,0.028493894941000075,-0.1384922992025409,0.312332857233022,0.18085106382978722,0.5438596491228069,0.3456811900618721,Calm
2010-06-04,1055.68994140625,28820060000,33.72999954223633,9.4,10.0,-0.038866388032179455,0.11799799326946814,0.3652303253934063,0.04255319148936171,0.5263157894736843,0.31136643545215076,Calm
2010-06-11,1114.6099853515625,23276980000,25.920000076293945,9.4,10.0,0.05581188342746457,-0.23154460634257612,0.24918278043318698,0.04255319148936171,0.5263157894736843,0.272683920465411,Calm
2010-06-18,1092.0400390625,22668010000,26.90999984741211,9.4,10.0,-0.020249187236505595,0.03819443550170365,0.2638930302162296,0.04255319148936171,0.5263157894736843,0.2775873370597585,Calm
2010-06-25,1030.7099609375,25043860000,34.540000915527344,9.4,10.0,-0.05616101601700518,0.2835377596202031,0.3772660074948885,0.04255319148936171,0.5263157894736843,0.31537832948597816,Calm
2010-07-02,1060.27001953125,20026730000,26.84000015258789,9.4,7.0,0.028679317862479126,-0.22292995248526304,0.2628529158387909,0.010638297872340427,0.5263157894736843,0.2666023343949386,Calm
2010-07-09,1095.1700439453125,20643530000,24.88999938964844,9.4,7.0,0.03291616642097628,-0.0726527850914126,0.2338781633824702,0.010638297872340427,0.5263157894736843,0.256944083576165,Calm
2010-07-16,1069.5899658203125,23399780000,25.63999938964844,9.4,7.0,-0.02335717477520538,0.03013258410572406,0.24502229458244107,0.010638297872340427,0.5263157894736843,0.26065879397615527,Calm
2010-07-23,1106.1300048828125,22089200000,24.25,9.4,7.0,0.03416266067387408,-0.054212145972578396,0.22436851382761214,0.010638297872340427,0.5263157894736843,0.2537742003912123,Calm
2010-07-30,1127.239990234375,20892720000,22.209999084472656,9.4,7.0,0.019084542737631383,-0.08412374909391107,0.19405646336001553,0.010638297872340427,0.5263157894736843,0.2436701835686801,Calm
2010-08-06,1089.469970703125,20014030000,25.38999938964844,9.5,9.0,-0.03350663555095923,0.1431787679540686,0.24130758418245074,0.03191489361702128,0.5350877192982455,0.2694367323659059,Calm
2010-08-13,1094.1600341796875,18684860000,24.59000015258789,9.5,9.0,0.0043049038547942065,-0.03150843860936492,0.22942052223887827,0.03191489361702128,0.5350877192982455,0.26547437838471505,Calm
2010-08-20,1055.3299560546875,20059580000,26.700000762939453,9.5,9.0,-0.03548848149449335,0.08580726300359554,0.26077268708391355,0.03191489361702128,0.5350877192982455,0.27592509999972675,Calm
2010-08-27,1080.2900390625,19102810000,23.88999938964844,9.5,9.0,0.023651449354403775,-0.10524349411972278,0.219019321782509,0.03191489361702128,0.5350877192982455,0.2620073115659252,Calm
2010-09-03,1098.8699951171875,13570730000,23.25,9.5,10.0,0.017199044129678098,-0.026789426789426973,0.209509672227651,0.04255319148936171,0.5350877192982455,0.2623835276717527,Calm
2010-09-10,1125.0699462890625,18860870000,22.100000381469727,9.5,10.0,0.023842630418788424,-0.049462349184097754,0.19242201005589382,0.04255319148936171,0.5350877192982455,0.25668764028116703,Calm
2010-09-17,1134.280029296875,18901030000,22.51000022888184,9.5,10.0,0.008186231476710493,0.018552028974437862,0.19851413284459868,0.04255319148936171,0.5350877192982455,0.25871834787740194,Calm
2010-09-24,1144.72998046875,19575780000,23.25,9.5,10.0,0.009212849474527829,0.03287426759635004,0.209509672227651,0.04255319148936171,0.5350877192982455,0.2623835276717527,Calm
2010-10-01,1159.969970703125,20329180000,21.489999771118164,9.4,14.0,0.013313174717529908,-0.07569893457556287,0.18335810761080035,0.0851063829787234,0.5263157894736843,0.26492676002106935,Calm
2010-10-08,1178.0999755859375,19333450000,19.06999969482422,9.4,14.0,0.01562971916576683,-0.11261052126889015,0.14739970980525463,0.0851063829787234,0.5263157894736843,0.2529406274192208,Calm
2010-10-15,1178.1700439453125,25772370000,19.790000915527344,9.4,14.0,5.9475732812952486e-05,0.03775570174227849,0.15809809389546103,0.0851063829787234,0.5263157894736843,0.2565067554492896,Calm
2010-10-22,1182.449951171875,20564090000,20.709999084472656,9.4,14.0,0.00363267360985553,0.04648803064094231,0.17176820096007378,0.0851063829787234,0.5263157894736843,0.26106345780416046,Calm
2010-10-29,1197.9599609375,20482200000,19.559999465942383,9.4,14.0,0.013116842493209768,-0.05552871411725391,0.15468053878831667,0.0851063829787234,0.5263157894736843,0.2553675704135748,Calm
2010-11-05,1218.7099609375,24679500000,18.46999931335449,9.8,13.0,0.017321113122813703,-0.05572598069267787,0.1384843991770796,0.07446808510638299,0.5614035087719298,0.2581186643517975,Calm
2010-11-12,1178.5899658203125,20669270000,21.76000022888184,9.8,13.0,-0.032920051860678146,0.1781267481232962,0.1873700016446278,0.07446808510638299,0.5614035087719298,0.27441386517431354,Calm
2010-11-19,1198.3499755859375,19569470000,19.559999465942383,9.8,13.0,0.01676580518982429,-0.10110297517457822,0.15468053878831667,0.07446808510638299,0.5614035087719298,0.2635173775555431,Calm
2010-11-26,1206.0699462890625,14120080000,21.36000061035156,9.8,13.0,0.006442167030003221,0.09202460089752629,0.18142647067284146,0.07446808510638299,0.5614035087719298,0.2724326881837181,Calm
2010-12-03,1228.280029296875,23812170000,17.739999771118164,9.3,11.0,0.018415252843460905,-0.16947568987797956,0.12763745161094592,0.053191489361702135,0.5175438596491229,0.2327909335405903,Calm
2010-12-10,1235.22998046875,21970750000,17.940000534057617,9.3,11.0,0.005658279061863114,0.011274000311153776,0.1306092312673346,0.053191489361702135,0.5175438596491229,0.23378152675938654,Calm
2010-12-17,1258.8399658203125,17682690000,15.449999809265137,9.3,11.0,0.01911383768600161,-0.13879602289115978,0.09361070491385459,0.053191489361702135,0.5175438596491229,0.22144868464155987,Calm
2010-12-24,1259.780029296875,9200320000,17.280000686645508,9.3,11.0,0.0007467696467278184,0.11844666019238059,0.12080239807863952,0.053191489361702135,0.5175438596491229,0.23051258236315486,Calm
2010-12-31,1276.56005859375,17618500000,17.020000457763672,9.3,11.0,0.013319808940169153,-0.015046308943886366,0.11693909586173068,0.053191489361702135,0.5175438596491229,0.22922481495751856,Calm
2011-01-07,1285.9599609375,22121350000,16.239999771118164,9.1,13.0,0.007363462674921051,-0.045828476243648386,0.10534918921100411,0.07446808510638299,0.49999999999999994,0.22660575810579567,Calm
2011-01-14,1281.9200439453125,19001130000,17.309999465942383,9.1,13.0,-0.003141557369517378,0.06588668164436484,0.12124814518840399,0.07446808510638299,0.49999999999999994,0.2319054100982623,Calm
2011-01-21,1296.6300048828125,23099470000,16.639999389648438,9.1,13.0,0.011474944172202628,-0.03870595591941972,0.11129272018279035,0.07446808510638299,0.49999999999999994,0.22858693509639108,Calm
2011-01-28,1304.030029296875,23357740000,17.299999237060547,9.1,13.0,0.005707121064756793,0.039663453823363115,0.12109955337148542,0.07446808510638299,0.49999999999999994,0.2318558794926228,Calm
2011-02-04,1320.8800048828125,20002980000,15.869999885559082,9.0,15.0,0.012921462855439714,-0.08265892569741162,0.09985141951947796,0.09574468085106384,0.4912280701754386,0.22894139018199347,Calm
2011-02-11,1336.3199462890625,17864260000,16.719999313354492,9.0,15.0,0.01168913250951964,0.05356014076401272,0.11248142637714759,0.09574468085106384,0.4912280701754386,0.23315139246788333,Calm
2011-02-18,1307.4000244140625,5781880000,22.1299991607666,9.0,15.0,-0.021641465395551562,0.3235645974632946,0.1928677571656583,0.09574468085106384,0.4912280701754386,0.2599468360640536,Calm
2011-02-25,1308.43994140625,8517200000,20.700000762939453,9.0,15.0,0.0007954084234116365,-0.06461809543862684,0.17161963748414644,0.09574468085106384,0.4912280701754386,0.25286412950354964,Calm
2011-03-04,1320.02001953125,20769880000,20.21999931335449,9.0,19.0,0.008850293971119694,-0.023188474970703532,0.1644873719770117,0.1382978723404255,0.4912280701754386,0.2646711048309586,Calm
2011-03-11,1256.8800048828125,23548190000,29.399999618530277,9.0,19.0,-0.04783261898623248,0.4540059652283357,0.30089154239921406,0.1382978723404255,0.4912280701754386,0.31013916163835936,Calm
2011-03-18,1297.5400390625,20463080000,19.170000076293945,9.0,19.0,0.03234997296617714,-0.3479591726181027,0.148885599633449,0.1382978723404255,0.4912280701754386,0.25947051404977106,Calm
2011-03-25,1328.260009765625,18954800000,17.709999084472656,9.0,19.0,0.02367554740377864,-0.07616071914505407,0.12719167616019023,0.1382978723404255,0.4912280701754386,0.25223920622535145,Calm
2011-04-01,1335.5400390625,20089770000,16.899999618530273,9.1,17.0,0.005480876668235712,-0.045736844032507884,0.11515602239969919,0.11702127659574467,0.49999999999999994,0.24405909966514794,Calm
2011-04-08,1314.4100341796875,19193730000,16.920000076293945,9.1,17.0,-0.01582131891578853,0.0011834590659838273,0.11545320603353632,0.11702127659574467,0.49999999999999994,0.24415816087642697,Calm
2011-04-15,1330.3599853515625,20442690000,15.06999969482422,9.1,17.0,0.012134684578720023,-0.10933808351819685,0.0879643434054099,0.11702127659574467,0.49999999999999994,0.2349952066670515,Calm
2011-04-22,1355.6600341796875,13689000000,15.350000381469728,9.1,17.0,0.019017445734012428,0.01858000612579125,0.09212482925615587,0.11702127659574467,0.49999999999999994,0.2363820352839668,Calm
2011-04-29,1347.3199462890625,19809620000,17.079999923706055,9.1,17.0,-0.006152049688232908,0.11270355043930502,0.11783061842225079,0.11702127659574467,0.49999999999999994,0.24495063167266515,Calm
2011-05-06,1342.0799560546875,20405230000,16.950000762939453,9.0,15.0,-0.003889195175064031,-0.0076111921163518614,0.11589898148429201,0.09574468085106384,0.4912280701754386,0.23429057750359816,Calm
2011-05-13,1340.6800537109375,19026120000,16.229999542236328,9.0,15.0,-0.0010430841601012375,-0.042477946212095774,0.10520059739408555,0.09574468085106384,0.4912280701754386,0.23072444947352935,Calm
2011-05-20,1320.469970703125,18903630000,17.06999969482422,9.0,15.0,-0.015074501147288588,0.05175601825507803,0.11768202660533222,0.09574468085106384,0.4912280701754386,0.23488492587727824,Calm
2011-05-27,1314.550048828125,15321360000,18.299999237060547,9.0,15.0,-0.004483193110289219,0.07205621348717872,0.13595839497144663,0.09574468085106384,0.4912280701754386,0.24097704866598302,Calm
2011-06-03,1279.56005859375,18640240000,18.790000915527344,9.1,10.0,-0.026617465242626093,0.026776049119961787,0.14323925229549989,0.04255319148936171,0.49999999999999994,0.2285974812616205,Calm
2011-06-10,1265.4200439453125,18882060000,21.31999969482422,9.1,10.0,-0.011050684611066619,0.13464601681877397,0.18083210340516725,0.04255319148936171,0.49999999999999994,0.24112843163150965,Calm
2011-06-17,1287.1400146484375,20001940000,18.520000457763672,9.1,10.0,0.01716423792008759,-0.13133204864633707,0.13922735826167243,0.04255319148936171,0.49999999999999994,0.2272601832503447,Calm
2011-06-24,1307.4100341796875,20156900000,17.270000457763672,9.1,10.0,0.015748107665494615,-0.0674945987636838,0.12065380626172095,0.04255319148936171,0.49999999999999994,0.22106899925036086,Calm
2011-07-01,1339.219970703125,15283940000,16.34000015258789,9.0,8.0,0.024330497465851364,-0.053850624234216715,0.10683507903919848,0.021276595744680854,0.4912280701754386,0.206446581653106,Calm
2011-07-08,1317.719970703125,19830990000,19.90999984741211,9.0,8.0,-0.016054121406740895,0.2184822314251209,0.1598811390165013,0.021276595744680854,0.4912280701754386,0.22412860164554027,Calm
2011-07-15,1325.8399658203125,20791510000,19.09000015258789,9.0,8.0,0.006162155311993045,-0.04118531899088895,0.14769689343909176,0.021276595744680854,0.4912280701754386,0.2200671864530704,Calm
2011-07-22,1304.8900146484375,19383240000,22.979999542236328,9.0,8.0,-0.015801266903968325,0.2037715745707367,0.20549777819382353,0.021276595744680854,0.4912280701754386,0.239334148037981,Calm
2011-07-29,1260.3399658203125,26633610000,23.3799991607666,9.0,8.0,-0.03414084583989063,0.017406424129604137,0.21144130916560977,0.021276595744680854,0.4912280701754386,0.24131532502857642,Calm
2011-08-05,1120.760009765625,19721000000,42.9900016784668,9.0,28.0,-0.11074786156117777,0.8387512070833285,0.502823230350957,0.23404255319148937,0.4912280701754386,0.4093646179059616,Cautious
2011-08-12,1193.8900146484375,23058220000,31.57999992370605,9.0,28.0,0.0652503696113369,-0.2654105910508928,0.3332838216216879,0.23404255319148937,0.4912280701754386,0.352851481662872,Calm
2011-08-19,1177.5999755859375,24167110000,35.900001525878906,9.0,28.0,-0.013644505660177497,0.136795491216261,0.3974740411399529,0.23404255319148937,0.4912280701754386,0.3742482215022936,Calm
2011-08-26,1218.8900146484375,24852220000,31.6200008392334,9.0,28.0,0.03506287357211879,-0.11922006976964117,0.3338781888893622,0.23404255319148937,0.4912280701754386,0.35304960408543007,Calm
2011-09-02,1198.6199951171875,18727170000,33.380001068115234,9.0,12.0,-0.016629900391050834,0.05566097982825058,0.36002975350621286,0.06382978723404255,0.4912280701754386,0.30502920363856467,Calm
2011-09-09,1188.6800537109375,23888200000,34.599998474121094,9.0,12.0,-0.008292821283427898,0.03654875275517022,0.3781575017144174,0.06382978723404255,0.4912280701754386,0.31107178637463284,Calm
2011-09-16,1166.760009765625,23026970000,37.31999969482422,9.0,12.0,-0.01844065934889738,0.07861275551030844,0.41857356900454623,0.06382978723404255,0.4912280701754386,0.32454380880467576,Calm
2011-09-23,1151.06005859375,27441950000,41.08000183105469,9.0,12.0,-0.013456024409877365,0.10075032601760525,0.4744428451623104,0.06382978723404255,0.4912280701754386,0.3431669008572638,Calm
2011-09-30,1144.030029296875,21598160000,37.810001373291016,9.0,12.0,-0.00610743917694756,-0.07960078656305447,0.4258544263285995,0.06382978723404255,0.4912280701754386,0.32697076124602686,Calm
2011-10-07,1207.25,24905370000,31.26000022888184,8.8,12.0,0.05526076159205395,-0.17323461799808604,0.32852899684425907,0.06382978723404255,0.4736842105263159,0.2886809982015392,Calm
2011-10-14,1209.8800048828125,22540220000,34.439998626708984,8.8,12.0,0.0021785089110064604,0.10172739521892482,0.37578008932570295,0.06382978723404255,0.4736842105263159,0.30443136236202045,Calm
2011-10-21,1242.0,23507940000,29.86000061035156,8.8,12.0,0.026548083270703016,-0.13298484898328466,0.3077266242725115,0.06382978723404255,0.4736842105263159,0.2817468740109566,Calm
2011-10-28,1237.9000244140625,24970580000,32.7400016784668,8.8,12.0,-0.0033011075571155457,0.09645013426814297,0.35052010395135486,0.06382978723404255,0.4736842105263159,0.29601136723723775,Calm
2011-11-04,1229.0999755859375,20677760000,36.15999984741211,8.6,13.0,-0.007108852616987682,0.1044593156265674,0.40133731501587055,0.07446808510638299,0.4561403508771929,0.3106485836664821,Calm
2011-11-11,1236.9100341796875,18276930000,33.5099983215332,8.6,13.0,0.006354290740284707,-0.0732854407373168,0.3619613621031805,0.07446808510638299,0.4561403508771929,0.2975232660289188,Calm
2011-11-18,1161.7900390625,20184780000,33.97999954223633,8.6,13.0,-0.06073197972478794,0.014025701111453293,0.36894503579339655,0.07446808510638299,0.4561403508771929,0.2998511572589908,Calm
2011-11-25,1246.9599609375,15379510000,27.799999237060547,8.6,13.0,0.0733092202647283,-0.18187170066009528,0.2771173901710779,0.07446808510638299,0.4561403508771929,0.2692419420515513,Calm
2011-12-02,1261.010009765625,20005820000,28.670000076293945,8.5,11.0,0.011267441833145764,0.03129499507588429,0.2900445948330802,0.053191489361702135,0.4473684210526316,0.26353483508247133,Calm
2011-12-09,1211.8199462890625,20149410000,26.040000915527344,8.5,11.0,-0.03900846392623414,-0.09173348984192153,0.25096585389521847,0.053191489361702135,0.4473684210526316,0.25050858810318405,Calm
2011-12-16,1243.719970703125,19830570000,21.43000030517578,8.5,11.0,0.026324062837675966,-0.1770353474758395,0.18246658505028018,0.053191489361702135,0.4473684210526316,0.22767549848820465,Calm
2011-12-23,1249.6400146484375,10206650000,23.520000457763672,8.5,11.0,0.004759949252857609,0.09752683727601785,0.2135215662614784,0.053191489361702135,0.4473684210526316,0.23802715889193737,Calm
2011-12-30,1277.300048828125,12086270000,22.21999931335449,8.5,11.0,0.022134401792078595,-0.05527215642464278,0.19420505517693404,0.053191489361702135,0.4473684210526316,0.2315883218637559,Calm
2012-01-06,1292.47998046875,19534460000,21.049999237060547,8.3,13.0,0.011884389775567605,-0.05265527058728381,0.17682020937133985,0.07446808510638299,0.42982456140350883,0.2270376186270772,Calm
2012-01-13,1308.0400390625,15818910000,20.88999938964844,8.3,13.0,0.012038916523957832,-0.007600943145423478,0.17444279698262544,0.07446808510638299,0.42982456140350883,0.22624514783083907,Calm
2012-01-20,1326.06005859375,20253890000,18.309999465942383,8.3,13.0,0.013776351635356177,-0.1235040688887965,0.1361069867883652,0.07446808510638299,0.42982456140350883,0.21346654443275234,Calm
2012-01-27,1324.0899658203125,20928370000,18.549999237060547,8.3,13.0,-0.0014856738657272883,0.013107579362007904,0.1396731053714369,0.07446808510638299,0.42982456140350883,0.21465525062710955,Calm
2012-02-03,1349.9599609375,19948360000,18.15999984741211,8.3,15.0,0.019537943632976784,-0.021024226721760075,0.13387816621656923,0.09574468085106384,0.42982456140350883,0.21981580282371396,Calm
2012-02-10,1343.22998046875,19675370000,21.13999938964844,8.3,15.0,-0.00498531857498663,0.16409689247111947,0.1781575073826157,0.09574468085106384,0.42982456140350883,0.23457558321239613,Calm
2012-02-17,1357.6600341796875,15255430000,18.190000534057617,8.3,15.0,0.010742801992777107,-0.13954583447317126,0.13432394166732492,0.09574468085106384,0.42982456140350883,0.21996439464063253,Calm
2012-02-24,1365.6800537109375,19002190000,18.43000030517578,8.3,15.0,0.005907236958695439,0.013194049701582333,0.13789006025039663,0.09574468085106384,0.42982456140350883,0.22115310083498976,Calm
2012-03-02,1352.6300048828125,18403650000,19.06999969482422,8.2,15.0,-0.00955571459996385,0.03472595654101562,0.14739970980525463,0.09574468085106384,0.4210526315789473,0.22139900741175525,Calm
2012-03-09,1394.280029296875,19153150000,15.3100004196167,8.2,15.0,0.03079188267575872,-0.19716829236384414,0.09153047615897722,0.09574468085106384,0.4210526315789473,0.2027759295296628,Calm
2012-03-16,1402.8900146484375,20637040000,15.130000114440918,8.2,15.0,0.006175219590504044,-0.011757041165403659,0.08885588013642562,0.09574468085106384,0.4210526315789473,0.2018843975221456,Calm
2012-03-23,1405.5400390625,18196930000,15.470000267028809,8.2,15.0,0.001888975177235519,0.022471920027507197,0.09390788854769172,0.09574468085106384,0.4210526315789473,0.20356840032590096,Calm
2012-03-30,1398.9599609375,18841280000,16.440000534057617,8.2,15.0,-0.004681530189199701,0.0627020200572439,0.10832096886739284,0.09574468085106384,0.4210526315789473,0.208372760432468,Calm
2012-04-06,1368.7099609375,15147490000,20.020000457763672,8.2,15.0,-0.021623206413804885,0.217761545462825,0.16151562066161423,0.09574468085106384,0.4210526315789473,0.22610431103054177,Calm
2012-04-13,1385.1400146484375,17743560000,18.63999938964844,8.2,15.0,0.01200404335457872,-0.06893112070734608,0.14101040338271276,0.09574468085106384,0.4210526315789473,0.2192692386042413,Calm
2012-04-20,1390.68994140625,19283730000,16.81999969482422,8.2,15.0,0.00400676227610175,-0.09763947180357435,0.11396731620534195,0.09574468085106384,0.4210526315789473,0.21025487621178438,Calm
2012-04-27,1402.31005859375,18866350000,16.8799991607666,8.2,15.0,0.00835564912172293,0.003567150239654593,0.11485883876586206,0.09574468085106384,0.4210526315789473,0.21055205039862437,Calm
2012-05-04,1354.5799560546875,20089650000,20.07999992370605,8.2,14.0,-0.03403676829283153,0.18957351433861813,0.1624071432221343,0.0851063829787234,0.4210526315789473,0.22285538592660167,Calm
2012-05-11,1324.800048828125,19679640000,22.270000457763672,8.2,14.0,-0.021984606440876853,0.1090637720308032,0.19494801426152691,0.0851063829787234,0.4210526315789473,0.23370234293973255,Calm
2012-05-18,1318.8599853515625,21195510000,22.32999992370605,8.2,14.0,-0.00448374340098856,0.0026941834175608914,0.19583953682204697,0.0851063829787234,0.4210526315789473,0.23399951712657255,Calm
2012-05-25,1313.3199462890625,13786260000,24.13999938964844,8.2,14.0,-0.0042006271507457615,0.08105685052066902,0.22273403218249926,0.0851063829787234,0.4210526315789473,0.24296434891339,Calm
